gx,gy,gz,x,y,z
0,0,-1,-2,-66,-7
1,1,-1,-2,-66,-7
1,1,-1,-1,-65,-5
1,1,-1,1,-66,-6
1,2,-1,0,-66,-7
1,2,-1,-1,-66,-5
1,2,-1,0,-66,-4
1,1,-1,1,-66,-5
1,1,-1,1,-67,-4
1,1,-1,2,-67,-2
1,1,-1,0,-66,-2
1,1,-1,0,-66,-1
0,0,-1,2,-66,1
0,-1,-1,4,-66,1
0,-2,0,6,-67,0
0,-2,0,6,-67,-1
0,-2,0,3,-66,0
0,-3,0,1,-66,0
-1,-4,0,1,-66,1
-1,-4,0,2,-65,0
-1,-3,0,1,-65,-2
-1,-3,0,0,-66,-3
-1,-3,0,0,-67,-3
-1,-3,0,-1,-65,-1
-1,-2,0,-2,-65,0
-1,-2,1,2,-65,0
-1,-2,1,-1,-66,-2
-1,-2,1,-4,-66,-2
-1,-2,1,-4,-66,-4
-1,-1,1,-3,-66,-4
-1,-1,1,-4,-66,-4
-1,-1,1,-3,-66,-3
-2,-1,1,-4,-66,-4
-2,-1,1,-5,-66,-6
-1,-1,1,-7,-66,-7
-1,-1,1,-8,-66,-7
-1,-1,1,-8,-66,-6
-1,-1,0,-8,-66,-7
-1,-1,0,-8,-65,-5
-1,-2,1,-9,-66,-6
-1,-2,0,-8,-66,-7
-1,-2,0,-10,-66,-8
-1,-3,0,-9,-66,-7
-1,-3,0,-11,-66,-7
-1,-3,0,-10,-65,-5
-1,-3,0,-12,-65,-7
0,-3,-1,-11,-66,-7
0,-2,-1,-9,-65,-6
0,-2,-1,-10,-66,-8
0,-1,-1,-9,-65,-6
0,-1,-1,-12,-66,-7
0,-1,-1,-12,-65,-5
0,-1,-2,-11,-66,-6
0,-1,-2,-8,-66,-7
0,-1,-2,-7,-66,-6
0,-1,-2,-7,-67,-6
0,-2,-2,-8,-67,-6
1,-2,-2,-8,-66,-2
0,-2,-2,-10,-66,-3
0,-3,-2,-8,-67,-4
0,-3,-2,-1,-64,-1
0,-2,-2,-2,-67,-4
0,-2,-2,-2,-67,-2
0,-3,-2,-1,-66,0
0,-3,-1,0,-66,-1
0,-2,-1,1,-65,-1
0,-2,-1,0,-66,-1
0,-2,-1,-2,-66,0
-1,-3,-1,-4,-66,-1
-1,-3,-1,-2,-66,-1
-1,-3,-1,1,-66,-1
-1,-3,-1,-1,-66,-1
-1,-2,-1,-4,-67,-2
-1,-2,-1,-3,-66,0
-1,-2,-1,-3,-66,-1
-1,-3,-1,1,-67,-4
-1,-3,-1,1,-66,-2
-1,-2,0,-2,-66,-2
-1,-3,0,-2,-66,-1
-1,-3,0,0,-67,-2
-1,-4,0,1,-67,-3
-1,-4,1,2,-66,-3
-1,-4,1,-1,-66,-4
-1,-4,1,-4,-67,-4
-1,-4,1,-4,-66,-1
-1,-4,1,-4,-66,-2
-1,-4,1,-5,-65,-3
-1,-3,1,-6,-65,-3
0,-3,1,-9,-66,-4
0,-2,1,-10,-65,-2
0,-2,1,-9,-65,-1
0,-2,1,-8,-66,-2
0,-2,1,-11,-66,-3
0,-2,1,-12,-65,-1
0,-2,1,-11,-65,0
0,-2,1,-11,-65,-1
0,-1,1,-12,-65,0
0,-2,1,-13,-65,1
0,-1,0,-13,-66,0
0,-1,0,-14,-66,0
0,-2,0,-13,-66,0
0,-2,0,-14,-65,0
-1,-2,0,-14,-66,0
-1,-2,0,-13,-66,0
-1,-2,0,-13,-66,-1
-1,-2,0,-13,-65,1
-1,-2,0,-14,-65,0
-1,-2,0,-13,-65,0
-1,-2,0,-14,-65,1
-1,-2,0,-15,-65,0
-1,-3,0,-14,-64,2
-1,-2,0,-14,-64,3
-1,-2,0,-15,-65,0
-1,-2,0,-16,-65,0
-1,-3,0,-16,-65,2
-1,-3,0,-15,-65,1
-1,-3,0,-15,-65,1
-1,-3,0,-15,-65,1
-1,-3,0,-13,-66,-2
-1,-3,0,-13,-66,-3
0,-3,0,-14,-65,0
0,-3,0,-16,-65,0
0,-3,0,-16,-66,0
0,-4,1,-14,-65,2
0,-4,1,-15,-64,3
-1,-4,1,-16,-64,2
