gx,gy,gz,x,y,z
0,-1,1,1,8,66
-1,-1,1,1,8,65
0,-1,1,1,9,65
0,-1,1,2,9,66
0,-1,1,1,8,67
0,-1,2,1,7,66
0,-2,2,1,9,64
0,0,1,4,12,65
-1,0,2,2,11,65
-1,-1,1,1,8,65
0,0,0,3,10,66
0,0,0,3,10,64
-1,0,1,2,10,63
-1,-1,0,3,11,65
0,0,0,3,9,65
-1,-1,0,2,8,65
0,0,0,3,9,65
0,0,0,3,9,65
0,0,0,3,9,64
0,-1,0,3,10,66
0,0,0,3,9,67
0,0,0,3,8,65
0,0,1,3,10,65
-1,0,1,3,11,65
0,0,1,3,10,66
0,0,1,3,9,66
0,0,1,3,9,65
0,0,1,3,9,66
0,0,1,3,11,65
-1,0,1,4,11,64
-1,0,1,4,10,64
-1,0,1,3,10,64
0,0,1,3,10,63
0,-1,1,3,10,64
0,0,1,4,11,64
0,0,1,4,11,65
0,0,1,4,12,64
0,0,1,3,12,64
0,0,0,4,12,64
0,-1,0,3,12,63
0,-1,0,3,11,65
-1,-1,0,3,10,65
-1,-1,0,3,10,64
-1,-1,0,3,10,64
-1,-1,0,4,10,64
-1,-1,0,4,10,64
-1,-1,0,4,10,66
-1,-1,0,4,10,66
-1,-1,0,4,10,65
-1,-1,0,5,10,65
-1,-1,0,5,10,64
-1,-1,0,5,11,65
-1,-1,0,6,11,65
-1,-1,0,5,11,66
-1,0,0,5,10,66
-1,0,0,5,11,66
-1,0,0,5,10,66
-1,0,0,5,9,65
0,0,0,5,11,64
0,0,0,6,11,65
0,-1,0,6,10,64
0,0,0,6,11,65
0,0,0,6,11,65
-1,0,0,5,10,65
-1,0,0,5,10,64
0,0,0,5,10,64
0,-1,0,5,9,65
-1,-1,0,5,10,64
-1,0,0,5,10,65
-1,0,0,6,10,65
-1,0,0,5,10,64
0,0,0,5,10,64
0,0,0,5,11,65
0,0,0,5,10,65
0,0,0,5,9,65
-1,0,0,5,10,65
-1,0,0,5,10,65
-1,0,0,5,10,64
