gx,gy,gz,x,y,z
0,-1,-1,-6,61,-1
1,-1,-1,-6,61,-1
0,-1,-1,-7,62,-1
0,-1,-1,-7,63,-1
0,0,-1,-6,62,-1
0,0,-1,-4,60,-2
1,0,-1,-5,61,-2
1,0,-1,-6,62,-2
1,0,-1,-7,61,-3
1,0,-1,-7,61,-3
1,0,-1,-7,61,-3
1,0,-1,-7,61,-4
1,0,-2,-8,60,-4
1,-1,-2,-8,61,-5
0,0,-1,-8,60,-5
0,0,-1,-9,61,-5
0,0,-1,-9,61,-5
0,0,-1,-9,61,-6
0,0,-1,-10,62,-6
0,-1,-1,-10,61,-7
0,-1,-1,-10,61,-7
0,0,-1,-10,61,-7
1,0,-1,-10,61,-8
1,0,-1,-11,60,-8
1,0,-1,-12,61,-8
0,0,-1,-12,60,-8
0,0,-1,-13,61,-8
0,0,-1,-11,60,-9
0,-1,-1,-12,60,-9
-1,-1,-1,-13,61,-9
-1,-1,-1,-12,60,-9
-1,-1,-1,-12,59,-8
-1,-2,-1,-13,61,-9
-1,-2,0,-14,61,-8
-1,-2,0,-15,62,-8
-2,-3,0,-15,61,-7
-2,-2,0,-13,60,-7
-2,-3,0,-12,59,-6
-2,-3,0,-13,60,-5
-2,-3,0,-13,62,-4
-2,-3,0,-12,61,-4
-2,-4,-1,-13,60,-3
-3,-4,-1,-12,60,-2
-3,-4,0,-12,60,-2
-2,-4,0,-13,62,0
-2,-4,-1,-13,62,2
-3,-4,-1,-14,62,2
-2,-5,-1,-13,61,2
-2,-5,-1,-12,60,3
-2,-4,0,-13,61,4
-2,-4,0,-11,61,4
-2,-3,0,-11,61,5
-2,-3,0,-13,60,7
-2,-3,0,-12,61,7
-2,-3,0,-12,61,9
-2,-3,0,-11,60,9
-2,-3,0,-11,60,9
-2,-2,0,-10,59,10
-1,-1,0,-11,60,9
-1,-1,0,-10,60,10
-1,-1,0,-10,60,10
-1,-2,0,-11,61,10
-1,-3,0,-12,61,11
-1,-3,0,-9,61,11
-1,-3,-1,-6,60,11
-1,-3,-1,-7,59,12
-1,-2,-1,-8,59,13
-1,-2,-2,-9,59,13
-1,-2,-1,-12,60,14
-1,-2,-1,-13,60,17
-1,-2,0,-11,60,17
-1,-2,0,-10,59,15
0,-2,0,-10,59,15
0,-2,0,-8,61,13
0,-2,-1,-10,63,11
-1,-2,-1,-12,62,13
-1,-2,0,-11,60,15
-1,-2,0,-10,60,13
0,-1,0,-9,59,13
0,-1,0,-8,59,13
0,-2,0,-7,60,10
-1,-2,0,-7,60,9
-2,-2,-1,-7,56,18
-1,-3,-1,-7,55,20
1,-1,0,-9,57,20
2,-1,0,-7,59,16
3,-1,0,-4,61,11
1,-1,-1,-7,64,7
0,-1,-1,-10,65,9
0,-2,-1,-7,62,12
0,-2,-1,-7,62,11
0,-2,-1,-7,62,10
0,-2,0,-9,62,10
1,-2,0,-8,61,13
1,-1,0,-8,61,11
1,0,1,-6,60,9
1,0,1,-7,60,10
1,0,1,-6,61,9
1,-1,1,-5,62,6
1,-1,0,-4,62,6
1,-2,0,-4,61,7
1,-2,-1,-4,61,7
0,-1,0,-4,60,8
1,-1,0,-3,61,6
1,-1,0,-5,63,3
0,0,0,-5,63,4
0,-1,0,-4,62,6
1,-1,0,-3,61,5
0,-1,0,-3,61,4
0,-1,0,-3,62,3
0,-1,0,-3,64,2
0,-1,-1,-5,64,3
0,-2,-1,-6,63,4
-1,-2,-1,-5,63,6
-1,-2,-1,-2,62,4
-1,-3,-1,-1,62,2
0,-2,0,-2,62,2
0,-1,0,-3,63,2
1,-2,0,-2,63,3
0,-1,0,4,61,7
0,2,1,-5,59,-1
1,-1,1,0,61,1
1,-2,1,-2,63,-2
2,-2,1,3,63,-6
2,-3,1,2,63,0
1,-3,1,7,66,6
-2,-3,2,2,64,1
-3,-3,1,-2,61,-4
-3,-4,0,-1,60,-4
-2,-5,-1,2,60,1
-2,-5,-1,3,62,4
-3,-5,-1,1,63,3
-3,-5,-1,0,62,7
-2,-6,-1,1,62,11
-3,-5,-1,2,60,10
-4,-4,-1,-1,60,6
-3,-4,-1,-2,61,6
-2,-5,-1,-2,61,8
-2,-6,-1,1,59,11
-2,-6,-1,0,60,12
-2,-6,-1,3,63,12
-3,-5,0,0,62,10
-2,-5,-1,0,61,9
-2,-5,-1,3,60,10
-2,-5,-1,3,60,11
-1,-5,-1,0,61,11
-1,-5,-1,1,61,12
-1,-6,-1,2,63,16
-1,-6,-1,2,64,17
-2,-5,-1,3,61,13
-2,-5,-1,0,60,13
-2,-6,-2,2,60,15
-1,-5,-2,4,60,17
-2,-4,-2,2,60,17
-2,-4,-1,1,58,15
-2,-3,-1,0,58,14
-2,-3,-1,1,59,15
-2,-3,-1,1,59,15
-2,-3,-1,1,59,16
-1,-3,-1,1,60,18
-1,-3,-1,2,61,19
-2,-3,-1,2,61,18
-2,-3,-1,1,61,17
-2,-3,-1,0,60,17
-2,-3,-1,2,59,20
-2,-4,-1,4,59,21
-2,-3,-1,1,60,22
-2,-3,-1,2,59,21
-2,-2,-1,4,59,19
-2,-1,-1,2,59,19
-1,-2,-1,2,60,21
-1,-2,-1,2,61,23
-2,-1,-1,2,60,22
-2,-1,-1,2,58,22
-2,-2,-1,2,58,23
-2,-1,-1,2,58,21
-2,-2,-1,-1,60,23
-2,-2,-1,2,59,23
-2,-2,-1,2,57,24
-1,-2,-1,2,58,27
-2,-2,-1,3,57,25
-2,-1,-1,0,56,22
-1,-2,-1,-2,58,27
-2,-2,-1,2,59,29
-2,-2,-1,1,57,27
-2,-2,-1,1,56,26
-2,-2,-1,1,55,24
-1,-2,-1,2,55,27
-1,-2,-1,2,57,31
-1,-1,-1,1,57,29
-1,-1,0,1,54,26
-1,-1,0,1,55,27
0,-2,0,2,57,29
0,-2,0,1,58,26
0,-2,-1,0,58,24
1,-2,-1,1,58,27
1,-3,-1,3,57,29
1,-3,-1,4,58,28
1,-3,-1,3,59,26
1,-3,-1,2,60,27
0,-3,-1,10,59,25
0,-3,0,0,57,25
1,-3,0,1,59,23
1,-3,-1,5,59,23
1,-3,-1,4,59,23
1,-3,-1,3,60,22
1,-3,-1,7,56,20
2,-4,0,6,58,22
1,-3,0,3,60,19
1,-3,0,3,61,19
1,-3,-1,4,61,18
1,-2,-1,4,59,17
1,-2,-2,5,58,17
1,-2,-2,5,59,18
1,-2,-2,4,61,18
1,-2,-2,3,60,15
1,-2,-2,3,59,14
1,-2,-2,2,59,13
1,-3,-2,3,61,15
1,-3,-2,4,62,15
0,-2,-1,5,62,15
0,-1,-1,3,61,13
0,-2,-1,2,61,14
0,-2,-1,2,60,13
0,-2,-1,2,60,12
1,-3,-1,2,60,12
1,-3,-1,2,60,12
1,-3,-1,3,62,12
1,-3,-1,3,62,12
0,-3,-1,3,60,11
0,-2,-1,2,61,10
0,-2,-1,2,61,11
0,-2,-1,2,60,10
0,-2,-1,3,62,10
0,-2,-1,4,62,10
0,-2,-1,2,62,9
1,-3,-1,2,62,9
1,-2,-1,2,63,9
0,-2,-1,2,62,8
0,-2,-1,2,62,8
0,-3,-1,2,62,7
0,-2,-1,0,61,7
0,-2,-1,0,61,7
0,-2,-1,2,63,8
-1,-2,-1,2,62,7
0,-2,0,1,61,7
0,-2,0,1,61,7
0,-1,0,1,61,7
0,-2,-1,1,61,7
0,-2,-1,2,62,7
0,-2,0,1,61,7
-1,-2,0,2,62,8
-1,-2,0,2,62,7
-1,-1,0,2,61,7
0,-1,0,2,61,7
0,-1,0,3,62,7
0,-1,0,4,63,7
0,-2,0,3,61,7
0,-2,0,2,61,7
0,-2,0,2,61,7
0,-2,0,3,62,7
0,-2,0,4,62,7
0,-2,0,5,62,6
0,-2,0,5,62,5
0,-2,0,5,62,5
0,-3,0,3,62,7
0,-2,0,3,63,7
0,-2,-1,5,62,5
0,-2,0,5,62,4
1,-3,0,5,62,4
1,-3,0,5,61,3
0,-3,0,4,61,4
0,-3,0,7,62,3
0,-3,0,6,61,2
-1,-4,0,6,61,1
-1,-3,-1,6,62,3
-1,-3,-1,5,61,3
-1,-3,-1,5,61,2
-1,-3,-1,6,63,3
-1,-2,-1,5,63,4
-1,-3,-1,4,63,3
0,-3,-1,5,62,3
0,-3,0,5,62,3
0,-3,0,4,62,4
0,-3,0,5,61,3
0,-4,0,5,62,2
0,-3,0,5,60,2
0,-3,0,5,62,3
0,-4,0,6,61,2
1,-4,0,8,61,0
1,-4,0,7,61,0
1,-4,0,5,61,0
1,-4,0,6,61,-1
0,-3,-1,7,61,-2
0,-3,-1,7,61,-2
0,-3,-1,6,62,-2
0,-4,0,6,62,-3
0,-4,0,6,62,-2
0,-4,0,6,62,-2
0,-3,0,7,61,-3
0,-3,0,7,62,-4
0,-3,0,6,61,-4
-1,-3,0,6,61,-3
0,-3,0,8,62,-3
0,-3,0,8,63,-3
0,-3,0,7,62,-3
0,-3,0,6,61,-5
0,-3,0,6,61,-4
0,-3,0,7,61,-4
0,-3,0,7,61,-5
0,-3,0,8,62,-6
0,-4,0,6,61,-5
0,-4,0,6,60,-5
0,-3,0,7,61,-6
-1,-2,0,6,61,-5
-1,-2,0,7,61,-7
-1,-2,0,7,62,-6
0,-3,0,6,61,-6
0,-3,0,7,60,-7
0,-3,0,7,60,-8
0,-2,-1,7,61,-8
0,-2,-1,7,61,-8
0,-2,-1,7,61,-8
0,-2,-1,5,61,-7
0,-3,0,5,60,-7
0,-2,0,6,60,-8
-1,-2,-1,6,62,-8
-1,-2,-1,7,61,-9
0,-2,0,6,61,-8
0,-2,0,6,60,-8
0,-2,0,6,61,-9
0,-2,0,7,61,-10
0,-2,0,6,60,-9
0,-2,0,5,60,-9
0,-2,0,6,60,-9
0,-2,0,6,60,-10
-1,-1,0,6,60,-9
-1,-2,0,6,60,-10
-1,-2,0,5,59,-9
0,-2,0,7,61,-10
0,-2,0,8,61,-10
0,-2,1,8,61,-11
0,-1,1,8,61,-11
0,-2,0,8,60,-11
0,-2,0,8,59,-12
0,-2,0,8,60,-12
0,-2,-1,8,60,-11
0,-2,-1,8,60,-11
0,-2,-1,8,61,-12
0,-2,0,8,60,-12
0,-2,0,7,60,-11
2,-3,0,9,62,-10
2,-2,-1,8,61,-12
1,-1,-1,8,60,-13
0,-1,-1,8,60,-14
0,-1,-1,7,59,-14
0,-1,-1,7,59,-14
0,-1,0,7,59,-15
0,-1,0,8,59,-15
-1,-1,0,8,59,-15
-1,-1,0,7,60,-14
-1,0,0,8,59,-15
-1,0,0,8,59,-14
-1,0,0,7,60,-13
0,-1,0,6,59,-12
-1,-1,0,6,59,-13
-1,0,0,9,60,-14
-1,0,0,9,59,-14
-1,-1,0,8,60,-15
-1,-2,0,5,61,-13
-1,-4,1,7,61,-11
-2,-4,1,11,62,-14
-2,-3,0,10,60,-14
-2,-3,0,8,59,-12
-2,-3,0,10,60,-12
-2,-2,0,9,61,-12
-2,-3,0,5,60,-11
-3,-4,0,8,61,-9
-3,-4,0,9,61,-11
-3,-4,0,9,61,-11
-3,-5,0,11,63,-8
-3,-5,1,10,61,-7
-4,-5,2,8,59,-8
-3,-5,2,9,58,-7
-3,-5,1,9,58,-7
-3,-5,1,9,59,-6
-2,-5,1,10,60,-4
-3,-5,0,11,59,-4
-3,-5,0,11,59,-4
-3,-4,0,10,61,-5
-2,-5,0,12,61,-2
